FH-EAEM0138,KDDOFMA5505536025,2021-9-3,Plexzap,21.5,1,
NM-EAEESS0054,KDDOFMA5505536025,2021-9-3,Zathunicon,33.33,4,
NM-EAES0096,KDDOFMA5505536025,2021-9-3,Toughzap,33.53,3,
TP-BAE0006,KDDOFMA5505536025,2021-9-3,Blackzim,19.65,4,
TP-EAEGAM0072,KDDOFMA5505536025,2021-9-3,Betatech,29.49,2,
TP-PACBS0178,KDDOFMA5505536025,2021-9-3,Plexzap,28.01,3,
TP-PACBS0181,KDDOFMA5505536025,2021-9-3,Blackzim,1.49,2,
TP-PACBS0187,KDDOFMA5505536025,2021-9-3,Nam-zim,27.06,3,
BH-BAE0015,KEJ5NNEZM57998731,2021-5-20,Plexzap,42.43,1,
BH-EAECS0049,KEJ5NNEZM57998731,2021-5-20,Nam-zim,19.82,4,
FG-EAEGAM0066,KEJ5NNEZM57998731,2021-5-20,Nam-zim,38.31,3,
NM-EAES0127,KEJ5NNEZM57998731,2021-5-20,Toughzap,49.43,2,
TP-BAEW0035,KEJ5NNEZM57998731,2021-5-20,Plexzap,4.53,2,
TP-PACBS0193,KEJ5NNEZM57998731,2021-5-20,Blackzim,10.24,4,
BH-EAEAD0042,KEJ5NNEZM57998731,2021-7-8,Zathunicon,47.14,2,
FG-EAEM0148,KEJ5NNEZM57998731,2021-7-11,Betatech,13.67,1,
ZN-EAEGAM0074,KEJ5NNEZM57998731,2021-7-11,Finhigh,34.44,1,
TP-PACBS0185,KEJ5NNEZM57998731,2021-7-24,Plexzap,46.29,2,
NM-EAEESS0058,KEJ5NNEZM57998731,2021-8-24,Funholding,28.37,2,
ZN-EAES0123,KEJ5NNEZM57998731,2021-8-24,Betatech,42.09,3,
ZN-PACBS0164,KEJ5NNEZM57998731,2021-8-24,Blackzim,27.27,3,
BH-IFCAP0152,KEJ5NNEZM57998731,2021-9-9,Zathunicon,40.56,4,
BH-PACBS0183,KEJ5NNEZM57998731,2021-9-9,Toughzap,25.26,3,
BH-PACBS0186,KEJ5NNEZM57998731,2021-9-9,Plexzap,41.46,3,
PP-BAED0029,KEJ5NNEZM57998731,2021-9-13,Zathunicon,20.26,2,
ZN-BAED0026,KEJ5NNEZM57998731,2021-9-13,Toughzap,25.91,1,
ZN-EAES0101,KEJ5NNEZM57998731,2021-9-13,Nam-zim,24.46,3,
TP-EAECS0051,KFDWFBUV5X0109490,2020-11-4,Blackzim,31.73,1,
TP-EAEESS0055,KFDWFBUV5X0109490,2020-11-4,Nam-zim,43.09,4,
BM-BAED0026,KFDWFBUV5X0109490,2021-1-2,Plexzap,45.99,3,
BM-EAES0098,KFDWFBUV5X0109490,2021-1-2,Toughzap,38.66,3,
BM-EAELASS0084,KFDWFBUV5X0109490,2021-4-7,Funholding,42.13,4,
NM-BAE0014,KFDWFBUV5X0109490,2021-4-7,Betatech,21.27,2,
NM-EAECS0048,KFDWFBUV5X0109490,2021-4-7,Blackzim,49.66,2,
ZN-BAE0005,KFDWFBUV5X0109490,2021-4-7,Toughzap,18.46,2,
ZN-EAEGAM0068,KFDWFBUV5X0109490,2021-4-7,Plexzap,40.33,2,
NM-BAE0006,KFDWFBUV5X0109490,2021-6-6,Nam-zim,19.18,4,
TP-EAEAD0045,KFDWFBUV5X0109490,2021-6-6,Plexzap,50.21,2,
BH-EAELASS0085,KFDWFBUV5X0109490,2021-8-22,Zathunicon,33.82,3,
BH-PACBS0185,KFDWFBUV5X0109490,2021-8-22,Nam-zim,17.9,3,
FH-PACBS0191,KFDWFBUV5X0109490,2021-8-22,Zathunicon,36.78,2,
PP-EAES0103,KFDWFBUV5X0109490,2021-8-22,Nam-zim,26.38,1,
BH-BAE0014,KQNPAEA80G5480328,2021-4-23,Finhigh,77.92,4,
FG-PACBS0182,KQNPAEA80G5480328,2021-4-23,Finhigh,2.1,2,
NM-PACBS0171,KQNPAEA80G5480328,2021-4-23,Finhigh,112.03,1,
TP-EAEAD0045,KQNPAEA80G5480328,2021-4-23,Nam-zim,89.35,2,
BM-BAED0026,KRS3DYJP4LD943857,2020-12-1,Finhigh,37.99,2,
BM-EAEGAM0072,KRS3DYJP4LD943857,2020-12-1,Plexzap,19.71,3,
NM-BAED0024,KRS3DYJP4LD943857,2020-12-1,Zathunicon,25.29,2,
NM-EAEIS0082,KRS3DYJP4LD943857,2020-12-1,Plexzap,0.89,4,
PP-BAE0002,KRS3DYJP4LD943857,2020-12-1,Nam-zim,35.87,1,
PP-EAEM0149,KRS3DYJP4LD943857,2020-12-1,Funholding,52.22,1,
PP-PACBS0179,KRS3DYJP4LD943857,2020-12-1,Finhigh,30.99,2,
FG-EAES0112,KRS3DYJP4LD943857,2020-12-9,Nam-zim,12.79,3,
FH-EAES0100,KRS3DYJP4LD943857,2020-12-9,Funholding,46.06,2,
FH-EAES0124,KRS3DYJP4LD943857,2020-12-9,Blackzim,11.6,3,
TP-PACBS0180,KRS3DYJP4LD943857,2020-12-9,Blackzim,32.63,4,
BM-PACBS0183,KRS3DYJP4LD943857,2021-2-2,Toughzap,16.16,4,
FG-EAEM0149,KRS3DYJP4LD943857,2021-2-2,Zathunicon,5.33,4,
FG-EAES0107,KRS3DYJP4LD943857,2021-2-2,Blackzim,50.99,3,
NM-BAED0029,KRS3DYJP4LD943857,2021-2-2,Zathunicon,43,4,
NM-EAEM0142,KRS3DYJP4LD943857,2021-2-2,Funholding,10.35,2,
NM-IFCAP0152,KRS3DYJP4LD943857,2021-2-2,Toughzap,14.39,3,
TP-EAELASS0089,KRS3DYJP4LD943857,2021-2-2,Toughzap,47.04,3,
TP-PACBS0169,KRS3DYJP4LD943857,2021-2-2,Funholding,9.94,4,
PP-EAELASS0083,KRS3DYJP4LD943857,2021-2-26,Nam-zim,45.13,3,
PP-PACBS0169,KRS3DYJP4LD943857,2021-2-26,Plexzap,44.58,2,
FH-PACBS0189,KRS3DYJP4LD943857,2021-3-25,Funholding,26.66,1,
NM-EAES0106,KRS3DYJP4LD943857,2021-8-30,Finhigh,37.76,1,
BH-BAED0024,KSLB3XMCCOW534879,2021-5-1,Toughzap,0.75,4,
FG-EAES0124,KSLB3XMCCOW534879,2021-5-1,Betatech,18.63,1,
PP-BAE0000,KSLB3XMCCOW534879,2021-5-1,Funholding,23.46,1,
PP-EAEAD0042,KSLB3XMCCOW534879,2021-5-1,Plexzap,43.67,4,
PP-EAEM0147,KSLB3XMCCOW534879,2021-5-1,Plexzap,27.93,2,
TP-EAEGAM0063,KSLB3XMCCOW534879,2021-5-1,Betatech,7.38,1,
TP-EAES0095,KSLB3XMCCOW534879,2021-5-1,Nam-zim,7.87,2,
FG-PACBS0179,KSLB3XMCCOW534879,2021-5-4,Funholding,2.4,4,
FG-PACBS0180,KSLB3XMCCOW534879,2021-5-4,Zathunicon,42.73,2,
NM-BAE0021,KSLB3XMCCOW534879,2021-5-4,Plexzap,50.98,2,
NM-EAEM0140,KSLB3XMCCOW534879,2021-5-4,Toughzap,4.84,1,
FG-EAEM0134,KSLB3XMCCOW534879,2021-6-10,Toughzap,20.36,2,
NM-EAEESS0059,KSLB3XMCCOW534879,2021-6-10,Toughzap,11.72,1,
FG-BAEW0034,KSLB3XMCCOW534879,2021-7-14,Nam-zim,27.68,2,
FG-PACBS0182,KSLB3XMCCOW534879,2021-7-14,Funholding,26.86,3,
ZN-BAEW0038,KSLB3XMCCOW534879,2021-7-14,Zathunicon,51.32,3,
ZN-EAES0121,KSLB3XMCCOW534879,2021-7-14,Betatech,47.89,4,
BH-EAEAD0047,KSLB3XMCCOW534879,2021-7-28,Blackzim,3.87,1,
BH-PACBS0193,KSLB3XMCCOW534879,2021-7-28,Funholding,32.74,4,
NM-BAE0007,KSLB3XMCCOW534879,2021-7-28,Betatech,28.19,3,
NM-EAEWH0130,KSLB3XMCCOW534879,2021-7-28,Plexzap,38.89,3,
BM-BAE0014,KTIZ8OU6F5U976916,2021-2-19,Finhigh,41.71,2,
NM-BAE0001,KTIZ8OU6F5U976916,2021-2-19,Funholding,5.4,2,
NM-PACBS0164,KTIZ8OU6F5U976916,2021-2-19,Zathunicon,48.53,4,
BH-BAE0009,KTIZ8OU6F5U976916,2021-2-25,Blackzim,48.91,2,
BH-PACBS0191,KTIZ8OU6F5U976916,2021-2-25,Plexzap,46.35,4,
ZN-EAES0108,KTIZ8OU6F5U976916,2021-2-25,Funholding,22.13,2,
BM-BAE0009,KTIZ8OU6F5U976916,2021-4-16,Nam-zim,43.84,1,
BM-EAEESS0061,KTIZ8OU6F5U976916,2021-4-16,Blackzim,42.13,4,
FG-PACBS0195,KTIZ8OU6F5U976916,2021-4-16,Betatech,35.17,4,
PP-EAECS0048,KTIZ8OU6F5U976916,2021-4-16,Plexzap,16.44,2,
PP-EAES0106,KTIZ8OU6F5U976916,2021-4-16,Betatech,45.44,4,
TP-EAES0107,KTIZ8OU6F5U976916,2021-4-16,Funholding,39.75,4,
BM-EAEGAM0064,KTIZ8OU6F5U976916,2021-5-24,Blackzim,17.29,4,
BM-EAEIS0082,KTIZ8OU6F5U976916,2021-5-24,Nam-zim,1.9,3,
FG-BAED0025,KTIZ8OU6F5U976916,2021-5-24,Zathunicon,23.77,2,
FG-PACBS0184,KTIZ8OU6F5U976916,2021-5-24,Finhigh,46.64,4,
TP-EAEAD0044,KTIZ8OU6F5U976916,2021-5-24,Zathunicon,38.12,1,
TP-EAECS0051,KTIZ8OU6F5U976916,2021-5-24,Finhigh,39.1,3,
TP-ICS0153,KTIZ8OU6F5U976916,2021-5-24,Finhigh,1.23,4,
TP-PACBS0184,KTIZ8OU6F5U976916,2021-5-24,Plexzap,41.44,3,
BM-EAES0121,KTIZ8OU6F5U976916,2021-6-8,Zathunicon,25.82,4,
ZN-EAEIS0078,KTIZ8OU6F5U976916,2021-6-8,Funholding,35.75,3,
ZN-PACBS0188,KTIZ8OU6F5U976916,2021-6-8,Zathunicon,24.91,2,
ZN-BAE0013,KTIZ8OU6F5U976916,2021-6-26,Toughzap,31.74,1,
NM-EAESS0119,KTIZ8OU6F5U976916,2021-8-16,Finhigh,22.22,1,
TP-BAE0007,KTIZ8OU6F5U976916,2021-8-16,Blackzim,6.23,4,
BH-EAEIS0080,KW7MS4N3N71094103,2021-8-25,Plexzap,92.55,4,
BH-PACBS0181,KW7MS4N3N71094103,2021-8-25,Finhigh,55.67,2,
FG-EAELASS0088,KW7MS4N3N71094103,2021-8-25,Plexzap,94.9,2,
FG-PACBS0175,KW7MS4N3N71094103,2021-8-25,Finhigh,24.56,4,
BH-EAEESS0053,KZO7LZXJXNR771606,2021-5-5,Zathunicon,11.44,1,
BM-PACBS0168,KZO7LZXJXNR771606,2021-5-5,Plexzap,5.65,2,
BM-PACBS0197,KZO7LZXJXNR771606,2021-5-5,Zathunicon,33.67,4,
FG-PACBS0186,KZO7LZXJXNR771606,2021-5-5,Toughzap,24.5,3,
FH-EAECS0051,KZO7LZXJXNR771606,2021-5-5,Plexzap,21.97,2,
FH-EAEM0139,KZO7LZXJXNR771606,2021-5-5,Funholding,35.64,3,
ZN-EAELASS0091,KZO7LZXJXNR771606,2021-5-5,Zathunicon,22.17,3,
FH-EAELASS0089,KZO7LZXJXNR771606,2021-5-19,Plexzap,4.54,3,
TP-BAE0006,KZO7LZXJXNR771606,2021-5-19,Funholding,40.84,3,
TP-EAES0097,KZO7LZXJXNR771606,2021-5-19,Nam-zim,23.6,4,
FH-BAE0016,KZO7LZXJXNR771606,2021-6-5,Nam-zim,17.71,3,
FH-PACBS0181,KZO7LZXJXNR771606,2021-6-5,Toughzap,20.34,1,
NM-EAES0126,KZO7LZXJXNR771606,2021-6-5,Finhigh,17.05,1,
NM-IFCAP0151,KZO7LZXJXNR771606,2021-6-5,Zathunicon,0.96,2,
ZN-EAEGAM0067,KZO7LZXJXNR771606,2021-6-5,Zathunicon,48.22,2,
BM-EAEM0149,KZO7LZXJXNR771606,2021-6-13,Funholding,29.16,2,
BM-ICS0154,KZO7LZXJXNR771606,2021-6-13,Funholding,8.12,1,
BM-PACBS0167,KZO7LZXJXNR771606,2021-6-13,Plexzap,20.11,4,
BM-EAESS0118,KZO7LZXJXNR771606,2021-6-21,Nam-zim,37.94,4,
BM-PACBS0192,KZO7LZXJXNR771606,2021-6-21,Blackzim,10.15,2,
FH-EAEM0137,KZO7LZXJXNR771606,2021-6-21,Funholding,9.43,4,
NM-ICS0154,KZO7LZXJXNR771606,2021-6-21,Funholding,13.85,1,
NM-IFCAP0151,KZO7LZXJXNR771606,2021-6-21,Blackzim,21.55,4,
PP-EAEESS0055,KZO7LZXJXNR771606,2021-6-21,Blackzim,45.54,3,
PP-EAES0098,KZO7LZXJXNR771606,2021-6-21,Funholding,4.42,4,
FG-EAECS0048,KZO7LZXJXNR771606,2021-8-6,Nam-zim,5.23,4,
FG-PACBS0171,KZO7LZXJXNR771606,2021-8-6,Nam-zim,38.83,3,
ZN-BAED0028,KZO7LZXJXNR771606,2021-8-6,Plexzap,48.64,3,
ZN-BAED0030,KZO7LZXJXNR771606,2021-8-6,Blackzim,23.09,3,
FG-BAED0028,KZO7LZXJXNR771606,2021-8-23,Betatech,31.83,3,
FG-EAEAD0045,KZO7LZXJXNR771606,2021-8-23,Finhigh,41.64,1,
FG-EAEGAM0071,KZO7LZXJXNR771606,2021-8-23,Funholding,46.64,2,
FG-PACBS0177,KZO7LZXJXNR771606,2021-8-23,Plexzap,41.78,3,
FH-BAE0015,KZO7LZXJXNR771606,2021-8-23,Betatech,13.5,2,
TP-BAEW0036,KZO7LZXJXNR771606,2021-8-23,Blackzim,17.65,2,
BM-EAEGAM0062,KZO7LZXJXNR771606,2021-8-30,Betatech,7.69,3,
BM-EAES0120,KZO7LZXJXNR771606,2021-8-30,Zathunicon,34.96,4,
PP-PACBS0179,KZO7LZXJXNR771606,2021-8-30,Funholding,19.94,4,
ZN-EAEGAM0062,KZO7LZXJXNR771606,2021-8-30,Funholding,4.99,1,
FG-BAED0027,KZO7LZXJXNR771606,2021-9-17,Nam-zim,31.15,1,
FG-PACBS0178,KZO7LZXJXNR771606,2021-9-17,Toughzap,37.5,1,
FH-BAE0002,KZO7LZXJXNR771606,2021-9-17,Betatech,45.63,3,
PP-BAEW0040,KZO7LZXJXNR771606,2021-9-17,Funholding,5.81,1,
TP-EAES0121,KZO7LZXJXNR771606,2021-9-17,Zathunicon,1.83,4,
NM-BAE0016,L0FICXE1E74826637,2021-5-31,Finhigh,27.29,1,
PP-BAE0018,L0FICXE1E74826637,2021-5-31,Toughzap,8.1,4,
PP-EAEAD0041,L0FICXE1E74826637,2021-5-31,Plexzap,30.1,1,
TP-PACBS0181,L0FICXE1E74826637,2021-5-31,Betatech,26.98,4,
TP-PACBS0197,L0FICXE1E74826637,2021-5-31,Funholding,35.88,2,
FG-ICS0161,L0FICXE1E74826637,2021-7-17,Zathunicon,4.8,3,
FG-PACBS0186,L0FICXE1E74826637,2021-7-17,Nam-zim,23.84,2,
ZN-BAE0011,L0FICXE1E74826637,2021-9-10,Funholding,18.21,4,
ZN-EAEWH0128,L0FICXE1E74826637,2021-9-10,Nam-zim,35.04,2,
FG-EAEESS0060,LACZ7FVB5IL005861,2020-11-15,Betatech,114.45,1,
FG-EAEIS0082,LACZ7FVB5IL005861,2020-11-15,Finhigh,117.8,4,
FG-EAEM0144,LACZ7FVB5IL005861,2020-11-15,Nam-zim,113.07,2,
FG-PACBS0183,LACZ7FVB5IL005861,2020-11-15,Betatech,27.91,2,
FG-EAEGAM0062,LACZ7FVB5IL005861,2021-2-28,Nam-zim,50.06,1,
FG-EAEM0149,LACZ7FVB5IL005861,2021-2-28,Zathunicon,43.69,2,
ZN-BAEW0033,LACZ7FVB5IL005861,2021-2-28,Finhigh,99.67,4,
ZN-PACBS0189,LACZ7FVB5IL005861,2021-2-28,Plexzap,14.44,4,
ZN-BAEW0037,LDAX8MS7ZMA980634,2020-10-12,Nam-zim,17.3,2,
ZN-PACBS0180,LDAX8MS7ZMA980634,2020-10-12,Zathunicon,13.43,3,
BM-PACBS0195,LDAX8MS7ZMA980634,2020-10-24,Toughzap,16.7,1,
PP-EAEAD0044,LDAX8MS7ZMA980634,2020-10-24,Plexzap,14.03,1,
PP-EAEM0143,LDAX8MS7ZMA980634,2020-10-24,Toughzap,24.45,1,
BH-BAED0032,LDAX8MS7ZMA980634,2020-11-24,Nam-zim,16.47,4,
BM-EAES0098,LDAX8MS7ZMA980634,2020-11-24,Plexzap,22.44,3,
FH-EAEESS0058,LDAX8MS7ZMA980634,2020-11-24,Funholding,0.06,1,
BM-BAE0008,LDAX8MS7ZMA980634,2021-2-5,Finhigh,17.63,2,
NM-EAES0099,LDAX8MS7ZMA980634,2021-2-5,Funholding,28.85,3,
NM-EAES0111,LDAX8MS7ZMA980634,2021-2-5,Betatech,14.45,2,
PP-ICS0160,LDAX8MS7ZMA980634,2021-2-5,Zathunicon,21.15,4,
PP-PACBS0182,LDAX8MS7ZMA980634,2021-2-5,Finhigh,8.98,2,
TP-EAEGAM0066,LDAX8MS7ZMA980634,2021-6-10,Plexzap,2.09,3,
ZN-BAEW0038,LDAX8MS7ZMA980634,2021-6-10,Toughzap,34.9,2,
BM-BAE0002,LDMZ4BXPWOE239230,2021-5-2,Finhigh,62.14,3,
BM-ICS0156,LDMZ4BXPWOE239230,2021-5-2,Funholding,59.09,3,
FH-BAE0002,LDMZ4BXPWOE239230,2021-5-2,Zathunicon,45.85,1,
NM-EAES0100,LDMZ4BXPWOE239230,2021-5-2,Zathunicon,78.99,1,
BH-EAES0103,LDMZ4BXPWOE239230,2021-6-21,Funholding,98.97,2,
TP-EAES0098,LDMZ4BXPWOE239230,2021-6-21,Betatech,57.32,4,
TP-EAESS0119,LDMZ4BXPWOE239230,2021-6-21,Funholding,14.16,4,
BH-EAEM0144,LDMZ4BXPWOE239230,2021-7-27,Toughzap,61.8,1,
BH-PACBS0194,LDMZ4BXPWOE239230,2021-7-27,Toughzap,1.38,3,
NM-BAE0003,LDMZ4BXPWOE239230,2021-7-27,Toughzap,8.84,1,
PP-EAEGAM0072,LDMZ4BXPWOE239230,2021-7-27,Toughzap,56.34,3,
PP-EAEM0149,LDMZ4BXPWOE239230,2021-7-27,Toughzap,39.09,1,
BH-BAED0025,LDMZ4BXPWOE239230,2021-8-11,Finhigh,5.49,4,
BH-EAES0109,LDMZ4BXPWOE239230,2021-8-11,Zathunicon,81.85,1,
BM-BAED0032,LDMZ4BXPWOE239230,2021-8-11,Finhigh,30.03,2,
BM-EAELASS0084,LDMZ4BXPWOE239230,2021-8-11,Betatech,68.5,2,
FG-EAEGAM0072,LDMZ4BXPWOE239230,2021-8-11,Funholding,68.61,3,
FH-EAES0107,LDMZ4BXPWOE239230,2021-8-11,Blackzim,0.39,3,
TP-EAEGAM0069,LDMZ4BXPWOE239230,2021-8-11,Betatech,51.35,4,
TP-EAEWH0129,LDMZ4BXPWOE239230,2021-8-11,Finhigh,34.06,3,
ZN-BAED0027,LESQWAWRV7W196089,2020-12-20,Zathunicon,56.19,4,
ZN-EAES0104,LESQWAWRV7W196089,2020-12-20,Plexzap,72.1,3,
ZN-PACBS0189,LESQWAWRV7W196089,2020-12-20,Blackzim,24.58,4,
NM-PACBS0186,LESQWAWRV7W196089,2021-4-23,Zathunicon,104.32,2,
FG-EAEAD0044,LH6O7CO8LIP340892,2021-6-10,Toughzap,11.01,4,
FG-EAES0121,LH6O7CO8LIP340892,2021-6-10,Nam-zim,21.52,4,
ZN-EAEM0136,LH6O7CO8LIP340892,2021-6-10,Zathunicon,2.91,3,
BM-BAED0024,LH6O7CO8LIP340892,2021-8-10,Funholding,17.49,4,
BM-EAEESS0054,LH6O7CO8LIP340892,2021-8-10,Zathunicon,33.88,1,
FH-EAEM0142,LH6O7CO8LIP340892,2021-8-10,Finhigh,6.56,2,
FH-EAES0120,LH6O7CO8LIP340892,2021-8-10,Finhigh,13.26,1,
TP-BAED0032,LH6O7CO8LIP340892,2021-8-10,Plexzap,3.15,1,
TP-EAELASS0092,LH6O7CO8LIP340892,2021-8-10,Blackzim,4.52,4,
TP-EAEWH0131,LH6O7CO8LIP340892,2021-8-10,Betatech,16.73,4,
NM-BAE0007,LIQR1KMIZ00707485,2021-7-3,Zathunicon,74.63,1,
NM-EAES0095,LIQR1KMIZ00707485,2021-7-3,Blackzim,219.77,2,
ZN-BAE0002,LIQR1KMIZ00707485,2021-7-11,Nam-zim,222.77,1,
FG-BAE0012,LIQR1KMIZ00707485,2021-8-12,Zathunicon,191.41,2,
FG-EAECS0050,LIQR1KMIZ00707485,2021-8-12,Funholding,52.41,4,
FG-PACBS0184,LIQR1KMIZ00707485,2021-8-12,Blackzim,161.82,1,
BH-PACBS0196,LIQR1KMIZ00707485,2021-8-19,Blackzim,12.15,3,
FH-EAES0111,LIQR1KMIZ00707485,2021-8-19,Funholding,35.81,2,
TP-PACBS0180,LIQR1KMIZ00707485,2021-8-19,Nam-zim,70.57,1,
BH-BAE0007,LIQR1KMIZ00707485,2021-9-1,Zathunicon,159.21,4,
BH-EAESS0118,LIQR1KMIZ00707485,2021-9-1,Nam-zim,39.85,3,
FG-EAES0100,LIQR1KMIZ00707485,2021-9-1,Zathunicon,112.69,4,
FG-EAES0113,LIQR1KMIZ00707485,2021-9-1,Toughzap,234.6,1,
FH-EAES0102,LIQR1KMIZ00707485,2021-9-1,Blackzim,16.75,2,
FH-ICS0153,LIQR1KMIZ00707485,2021-9-1,Betatech,16.28,3,
PP-BAEW0038,LIQR1KMIZ00707485,2021-9-1,Nam-zim,239.07,2,
PP-EAEM0146,LIQR1KMIZ00707485,2021-9-1,Toughzap,242.6,3,
ZN-EAEIS0081,LIQR1KMIZ00707485,2021-9-1,Finhigh,36.05,2,
BM-BAE0015,LIQR1KMIZ00707485,2021-9-6,Zathunicon,37.12,1,
BM-BAED0023,LIQR1KMIZ00707485,2021-9-6,Blackzim,51.7,4,
FH-EAEIS0076,LIQR1KMIZ00707485,2021-9-6,Blackzim,241.67,2,
BH-BAED0029,LM8UDLK41OI479349,2021-1-13,Zathunicon,100.98,4,
BH-EAEGAM0062,LM8UDLK41OI479349,2021-1-13,Toughzap,64.67,2,
BH-EAESS0117,LM8UDLK41OI479349,2021-1-13,Toughzap,82.45,3,
BM-BAE0021,LM8UDLK41OI479349,2021-1-13,Nam-zim,17.67,3,
BM-EAES0095,LM8UDLK41OI479349,2021-1-13,Nam-zim,175.5,4,
PP-PACBS0180,LM8UDLK41OI479349,2021-1-13,Blackzim,42.27,4,
PP-PACBS0186,LM8UDLK41OI479349,2021-1-13,Plexzap,15.04,4,
BH-EAEWH0128,LM8UDLK41OI479349,2021-2-3,Nam-zim,218.13,4,
BM-EAECS0050,LM8UDLK41OI479349,2021-2-3,Zathunicon,54.36,4,
BM-EAES0125,LM8UDLK41OI479349,2021-2-3,Zathunicon,49.82,4,
BM-PACBS0172,LM8UDLK41OI479349,2021-2-3,Plexzap,50.43,3,
FH-EAEGAM0065,LM8UDLK41OI479349,2021-2-3,Plexzap,171.3,3,
FH-EAEGAM0068,LM8UDLK41OI479349,2021-2-3,Betatech,42.26,2,
TP-BAED0026,LM8UDLK41OI479349,2021-2-3,Nam-zim,62.07,4,
TP-PACBS0184,LM8UDLK41OI479349,2021-2-3,Toughzap,152.3,3,
BH-EAEESS0053,LM8UDLK41OI479349,2021-4-27,Betatech,51.83,1,
BH-PACBS0196,LM8UDLK41OI479349,2021-4-27,Toughzap,146.79,1,
NM-PACBS0165,LM8UDLK41OI479349,2021-4-27,Zathunicon,132.87,4,
BM-BAE0020,LM8UDLK41OI479349,2021-5-8,Funholding,206.05,3,
BM-BAE0021,LM8UDLK41OI479349,2021-5-8,Zathunicon,217.51,1,
NM-10141,LM8UDLK41OI479349,2021-5-30,Zathunicon,108.63,1,
NM-EAES0121,LM8UDLK41OI479349,2021-5-30,Zathunicon,67.42,3,
BH-ICS0153,LM8UDLK41OI479349,2021-6-22,Betatech,170.24,2,
BH-PACBS0173,LM8UDLK41OI479349,2021-7-14,Plexzap,188.48,3,
FG-BAE0008,LM8UDLK41OI479349,2021-8-26,Zathunicon,25.74,1,
FG-BAED0026,LM8UDLK41OI479349,2021-8-26,Plexzap,209.61,4,
FG-EAEM0143,LM8UDLK41OI479349,2021-8-26,Betatech,149.06,1,
FG-EAEM0149,LM8UDLK41OI479349,2021-8-26,Funholding,215.62,2,
BM-EAES0101,LMLJ20KCYXP867169,2021-3-14,Toughzap,69.77,3,
ZN-EAEESS0061,LMLJ20KCYXP867169,2021-3-14,Nam-zim,95.49,4,
ZN-EAES0110,LMLJ20KCYXP867169,2021-3-14,Nam-zim,56.52,1,
FG-PACBS0191,LMLJ20KCYXP867169,2021-4-14,Finhigh,38.48,1,
PP-PACBS0164,LMLJ20KCYXP867169,2021-4-14,Toughzap,85.48,3,
FG-EAEM0135,LMLJ20KCYXP867169,2021-7-28,Betatech,4.38,2,
FG-PACBS0172,LMLJ20KCYXP867169,2021-7-28,Nam-zim,15.04,2,
FG-PACBS0193,LMLJ20KCYXP867169,2021-7-28,Funholding,53.33,4,
FH-EAEM0139,LMLJ20KCYXP867169,2021-7-28,Nam-zim,57.11,2,
PP-EAEWH0130,LMLJ20KCYXP867169,2021-7-28,Finhigh,47.62,1,
PP-ICS0158,LMLJ20KCYXP867169,2021-7-28,Betatech,74.57,4,
TP-BAE0004,LMLJ20KCYXP867169,2021-7-28,Blackzim,3.58,4,
BH-EAEM0140,LQF5D64NCQ5461737,2021-6-2,Toughzap,5.33,3,
BH-EAES0126,LQF5D64NCQ5461737,2021-6-2,Zathunicon,28.19,2,
BM-ICS0156,LQF5D64NCQ5461737,2021-6-2,Betatech,19.76,3,
BM-PACBS0169,LQF5D64NCQ5461737,2021-6-2,Finhigh,40.08,3,
BM-EAEGAM0069,LQF5D64NCQ5461737,2021-6-5,Plexzap,9.94,4,
BM-EAEM0144,LQF5D64NCQ5461737,2021-6-5,Plexzap,39.53,1,
BH-PACBS0180,LQF5D64NCQ5461737,2021-6-10,Plexzap,22.72,2,
PP-BAED0032,LQF5D64NCQ5461737,2021-6-10,Plexzap,20.7,3,
PP-EAECS0051,LQF5D64NCQ5461737,2021-6-10,Nam-zim,9.02,3,
TP-EAEESS0057,LQF5D64NCQ5461737,2021-6-10,Nam-zim,13.74,2,
NM-EAES0114,LQF5D64NCQ5461737,2021-6-28,Betatech,28.29,4,
NM-EAESS0116,LQF5D64NCQ5461737,2021-6-28,Betatech,11.17,2,
PP-EAESS0115,LQF5D64NCQ5461737,2021-6-28,Betatech,23.77,3,
PP-PACBS0181,LQF5D64NCQ5461737,2021-6-28,Toughzap,19.1,3,
BH-BAE0013,LQF5D64NCQ5461737,2021-7-8,Toughzap,3.78,2,
BH-PACBS0163,LQF5D64NCQ5461737,2021-7-8,Toughzap,10.13,1,
BM-ICS0160,LQF5D64NCQ5461737,2021-7-8,Funholding,12.38,4,
FH-BAEW0039,LQF5D64NCQ5461737,2021-7-8,Toughzap,16.86,4,
BH-EAEM0135,LQF5D64NCQ5461737,2021-7-21,Funholding,8.89,4,
BH-EAEGAM0068,LQF5D64NCQ5461737,2021-8-8,Finhigh,9.02,4,
FG-BAE0015,LQF5D64NCQ5461737,2021-8-8,Blackzim,26.34,1,
FG-BAEW0039,LQF5D64NCQ5461737,2021-8-8,Betatech,29.18,2,
FG-EAEESS0057,LQF5D64NCQ5461737,2021-8-8,Plexzap,12.23,1,
FH-BAE0007,LQF5D64NCQ5461737,2021-9-12,Plexzap,20.95,3,
FH-BAE0015,LQF5D64NCQ5461737,2021-9-12,Funholding,16.76,1,
PP-BAE0022,LQF5D64NCQ5461737,2021-9-12,Zathunicon,31.07,4,
ZN-EAES0120,LQF5D64NCQ5461737,2021-9-12,Blackzim,28.43,3,
