YVB5QZPUU4J557508,6186.1,2006,CAYMAN,supernew catalytic converter; best possible traction; ,2020-4-3,user14,Porsche,convertible,
YVCC3OMTRFN440424,2029.62,2008,CALIBER,best possible traction; rack and pinion steering; ,2020-12-30,user25,Dodge,vanMiniVan,
YW0NB0HVBXQ136944,2228.48,2004,E-250,active safety features; manual transmission; ,2020-2-28,user03,Ford,convertible,
YXGLZG8ECDM958701,1136.21,2006,AZURE,power train; supernew catalytic converter; overdrive; ,2021-5-19,user26,Bentley,truck,
YY8OSRCI6X0011928,2956.84,2013,GIULIETTA,superturbocharger; ,2020-2-6,user25,Alfa Romeo,vanMiniVan,
YYD1IOVV8LV476788,3598.04,2010,GOLF CITY,best suspension; ,2020-8-31,user03,Volkswagen,vanMiniVan,
Z0A37CJ5Q6J159776,1334.85,2007,DB9,no redline; ,2021-7-1,user03,Aston Martin,suv,
Z1ASPSHALNI992893,1175.9,2004,TITAN,,2020-1-7,user26,Nissan,convertible,
Z1MBS0LZ6BU099956,3369.1,2011,XC70,disc brake; automatic transmission; ,2021-2-23,user03,Volvo,car,
Z2RRAJH2X3J850942,3255.91,2013,OUTLANDER SPORT,detail; ,2020-6-27,user05,Mitsubishi,truck,
Z3BUCA4HE1G243690,1148.67,2003,STRATUS,four-wheel drive; ,2020-4-26,user11,Dodge,truck,
Z7VWWWNUAXQ698054,1754.25,2002,A6,four-wheel drive; ,2021-6-18,user27,Audi,suv,
ZAZZSPQY2MF351571,3152.11,2008,FM330,wide cam; detail; ,2020-6-15,user16,Mitsubishi,car,
ZBJWXVPPM7K107746,1177.06,2006,5-9??,no backfire/backfiring; oversteer; ,2020-10-23,user05,SAAB,truck,
ZBPE1C11UOK224003,2950,2001,PROWLER,superturbocharger; ultra new transmission; ,2020-6-19,user09,Chrysler,truck,
ZJ5FW1Z062W312587,2986.48,2007,SIERRA 2500 HD,drum brake; ,2020-10-4,user11,GMC,car,
ZMFC1QCDIBE228233,1024.25,2020,P1,,2020-2-7,user11,McLaren,car,
ZSQLODTR32F951695,2071.43,2021,IMPREZA,rear wheel drive; ,2021-1-21,user25,Subaru,truck,
ZUH3A73K7QN853290,1278.37,2006,CLASSIC,drum brake; ,2021-3-10,user11,Freightliner,convertible,
ZUWIG7658G1890179,1706.99,2009,PHANTOM,,2020-10-22,user11,Rolls-Royce,convertible,
ZX50RRJVFCP539257,1822.31,2006,9-2X,,2020-6-1,user05,SAAB,suv,
ZZCURK8V4CR757611,1377.75,2009,SUPER V8,drum brake; ,2021-5-12,user18,Jaguar,suv,
